label,episode,opponent,seat,mine,theirs,rec_mine,rec_theirs,was_loss,won
PASTURE_TILT=None,episode-93844070-replay,Prashant,1,55854.0,50650.0,50737.0,50649.0,1
PASTURE_TILT=None,episode-93851015-replay,Maksim Borisov,0,93276.0,97303.0,92834.0,97271.0,0
PASTURE_TILT=None,episode-93853779-replay,Vigneshwaran S,0,96339.0,84256.0,95707.0,84105.0,1
PASTURE_TILT=None,episode-93855245-replay,Shantanu Kesarkar,1,65502.0,62713.0,64257.0,62654.0,1
PASTURE_TILT=None,episode-93859704-replay,Alexander Kokshenin,0,101868.0,99065.0,101383.0,98972.0,1
PASTURE_TILT=None,episode-93871275-replay,Yuzu,0,102902.0,101543.0,102193.0,101508.0,1
PASTURE_TILT=None,episode-93877486-replay,Lorenzo Regalado,1,92220.0,86755.0,91387.0,86643.0,1
PASTURE_TILT=None,episode-93878312-replay,UmutUygurr,0,81949.0,78419.0,81382.0,78292.0,1
PASTURE_TILT=None,episode-93879128-replay,Aadi,0,70670.0,74434.0,70412.0,74404.0,0
PASTURE_TILT=None,episode-93882793-replay,Songyot P,0,130979.0,129474.0,130122.0,129422.0,1
PASTURE_TILT=None,episode-93888993-replay,Alexander Kokshenin,0,82109.0,78715.0,80296.0,78691.0,1
PASTURE_TILT=None,episode-93891311-replay,mandgeee,0,90322.0,102488.0,88669.0,102467.0,0
PASTURE_TILT=None,episode-93892452-replay,lime0001,1,117587.0,116278.0,117754.0,116227.0,1
PASTURE_TILT=None,episode-93899596-replay,winwinwin,0,105401.0,101765.0,105206.0,101755.0,1
PASTURE_TILT=None,episode-93902117-replay,Kers Aoyagi,0,101993.0,110573.0,101824.0,110555.0,0
PASTURE_TILT=None,episode-93918571-replay,automatylicza,0,105395.0,114036.0,104847.0,114009.0,0
PASTURE_TILT=None,episode-93932078-replay,The Coder Geek Squad Leader,0,82137.0,79252.0,80569.0,79251.0,1
PASTURE_TILT=None,episode-93935341-replay,kay.liechtenstein,0,51699.0,55875.0,51511.0,55841.0,0
PASTURE_TILT=None,episode-93939954-replay,Yuki.O,0,85376.0,82135.0,85894.0,82092.0,1
PASTURE_TILT=None,episode-93952248-replay,Gaurav_065,0,136916.0,134870.0,137096.0,134813.0,1
PASTURE_TILT=None,episode-93955019-replay,stpete_ishii,0,81807.0,76194.0,78047.0,76162.0,1
PASTURE_TILT=None,episode-93970672-replay,ikeuchy,0,83403.0,80623.0,81064.0,80497.0,1
PASTURE_TILT=None,episode-93976060-replay,Aqib Raza,1,89287.0,87625.0,88521.0,87525.0,1
PASTURE_TILT=None,episode-93991785-replay,Alejandro Ayestaran,1,81923.0,80537.0,80900.0,80374.0,1
PASTURE_TILT=None,episode-93991966-replay,yuki #2,1,102569.0,101387.0,101596.0,101346.0,1
PASTURE_TILT=None,episode-93993495-replay,Raef Guizani,0,57977.0,59583.0,58207.0,59567.0,0
PASTURE_TILT=None,episode-94008657-replay,Lynxx,1,67791.0,49430.0,52662.0,49416.0,1
PASTURE_TILT=None,episode-94021856-replay,Junior Sohou,1,78512.0,74702.0,78191.0,74677.0,1
PASTURE_TILT=None,episode-94032149-replay,Furious Monk,1,61695.0,91582.0,61491.0,91568.0,0
PASTURE_TILT=None,episode-94042066-replay,LE4VES,1,68487.0,67207.0,68484.0,67175.0,1
PASTURE_TILT=None,episode-94044651-replay,Daris Dzakwan Hoesien,1,87324.0,86759.0,87554.0,86670.0,1
PASTURE_TILT=None,episode-94050542-replay,InformaBook2,0,124904.0,145928.0,124914.0,145895.0,0
PASTURE_TILT=None,episode-94050652-replay,vladee,0,52165.0,52487.0,47973.0,52467.0,0
PASTURE_TILT=None,episode-94053099-replay,Hak,1,84591.0,91822.0,85365.0,91806.0,0
PASTURE_TILT=None,episode-94061291-replay,Wufang Hong,1,94734.0,99848.0,94914.0,99812.0,0
PASTURE_TILT=None,episode-94066652-replay,yotsutose,1,49720.0,41972.0,40675.0,41817.0,1
PASTURE_TILT=None,episode-94072692-replay,RuiFSPinto,0,133151.0,132326.0,133075.0,132266.0,1
PASTURE_TILT=None,episode-94079902-replay,NIklitaCheporev,1,129992.0,133196.0,129831.0,133177.0,0
PASTURE_TILT=None,episode-94083373-replay,Gebreab K. Zewdie,1,112462.0,116382.0,112752.0,116344.0,0
PASTURE_TILT=None,episode-94083427-replay,Rahul Jiwane,1,78820.0,77710.0,79031.0,77658.0,1
PASTURE_TILT=None,episode-94085829-replay,Krzysztof Madziar,0,131791.0,141369.0,130945.0,141350.0,0
PASTURE_TILT=None,episode-94086726-replay,Izzoudine Mohamed KANTA,0,90746.0,98396.0,91344.0,98377.0,0
PASTURE_TILT=None,episode-94089395-replay,Ankit Hemant Lade,0,70101.0,70546.0,67162.0,70515.0,0
PASTURE_TILT=None,episode-94098102-replay,Le Trong Hieu,0,96050.0,94812.0,96605.0,94767.0,1
PASTURE_TILT=None,episode-94112306-replay,FinalSunFlower,1,113098.0,123330.0,112930.0,123310.0,0
PASTURE_TILT=None,episode-94112411-replay,Salem Ali,0,108616.0,106381.0,107461.0,106218.0,1
PASTURE_TILT=None,episode-94114912-replay,史永刚,0,102406.0,97975.0,101851.0,97939.0,1
PASTURE_TILT=None,episode-94129207-replay,ABHIRUP DAS,0,100716.0,96995.0,99396.0,96994.0,1
PASTURE_TILT=None,episode-94133492-replay,James Felipe,0,101083.0,113671.0,101427.0,113655.0,0
PASTURE_TILT=None,episode-94147462-replay,XYZ,0,107584.0,122257.0,108012.0,122226.0,0
PASTURE_TILT=None,episode-94150835-replay,william,0,112783.0,112180.0,112576.0,112021.0,1
PASTURE_TILT=None,episode-94163261-replay,Jacky Chan,1,89954.0,87319.0,89021.0,87281.0,1
PASTURE_TILT=None,episode-94171901-replay,Fususu,0,100620.0,106117.0,100448.0,106101.0,0
PASTURE_TILT=None,episode-94194480-replay,Astraeus,1,62627.0,89703.0,57625.0,89693.0,0
PASTURE_TILT=None,episode-94198770-replay,Vaibhav Patel,0,116662.0,117367.0,114985.0,117309.0,0
PASTURE_TILT=None,episode-94199259-replay,Alperen Söylen,0,99220.0,110519.0,99563.0,110495.0,0
PASTURE_TILT=None,episode-94206993-replay,Francesco Montone,1,61094.0,58532.0,58880.0,58510.0,1
PASTURE_TILT=None,episode-94223143-replay,Chiranjieev,1,135347.0,140740.0,135527.0,140759.0,0
PASTURE_TILT=None,episode-94226759-replay,Shantanu Kesarkar,1,57083.0,58155.0,56975.0,58139.0,0
PASTURE_TILT=None,episode-94242548-replay,maco-macoo,1,66935.0,64952.0,66216.0,64907.0,1
PASTURE_TILT=None,episode-94249446-replay,moss,1,110305.0,111384.0,110121.0,111363.0,0
PASTURE_TILT=None,episode-94253199-replay,patience,0,93573.0,92536.0,93840.0,92495.0,1
PASTURE_TILT=None,episode-94255141-replay,Feng Jiahui,1,128783.0,126720.0,128613.0,126678.0,1
PASTURE_TILT=None,episode-94262644-replay,Rilen T. L.,1,81458.0,81937.0,80632.0,81918.0,0
PASTURE_TILT=1.0,episode-93757069-replay,Harshith revuru,0,70886.0,52020.0,51762.0,52007.0,1
PASTURE_TILT=1.0,episode-93758481-replay,Marjao,1,160895.0,61407.0,161566.0,61407.0,1
PASTURE_TILT=1.0,episode-93759367-replay,shi_koyo,0,107983.0,17979.0,108881.0,17979.0,1
PASTURE_TILT=1.0,episode-93759550-replay,aarav221w,1,108676.0,28135.0,108483.0,28135.0,1
PASTURE_TILT=1.0,episode-93760257-replay,victor souza,1,105329.0,69379.0,101957.0,50610.0,1
PASTURE_TILT=1.0,episode-93761159-replay,Saivedant Hava,1,74991.0,71023.0,67721.0,68926.0,1
PASTURE_TILT=1.0,episode-93762065-replay,xixi,1,102008.0,64597.0,101539.0,64597.0,1
PASTURE_TILT=1.0,episode-93762963-replay,yunus_bayram_kagle,0,126644.0,127067.0,124983.0,105441.0,0
PASTURE_TILT=1.0,episode-93763879-replay,Andrew Lee,1,115083.0,95469.0,115371.0,95442.0,1
PASTURE_TILT=1.0,episode-93764779-replay,ariacat,0,144082.0,123079.0,144257.0,123058.0,1
PASTURE_TILT=1.0,episode-93765679-replay,Stitch Clarity,1,114088.0,90889.0,113734.0,90870.0,1
PASTURE_TILT=1.0,episode-93766585-replay,Jesy Lu,1,103858.0,80599.0,104745.0,80597.0,1
PASTURE_TILT=1.0,episode-93767478-replay,Leon Christians,0,139315.0,118465.0,139484.0,118438.0,1
